Id,minutes_past,radardist_km,Ref,Ref_5x5_10th,Ref_5x5_50th,Ref_5x5_90th,RefComposite,RefComposite_5x5_10th,RefComposite_5x5_50th,RefComposite_5x5_90th,RhoHV,RhoHV_5x5_10th,RhoHV_5x5_50th,RhoHV_5x5_90th,Zdr,Zdr_5x5_10th,Zdr_5x5_50th,Zdr_5x5_90th,Kdp,Kdp_5x5_10th,Kdp_5x5_50th,Kdp_5x5_90th,Expected
75,54,10,,,,,,,,,,,,,,,,,,,,,1.2700007
75,59,10,,,,,,,,,,,,,,,,,,,,,1.2700007
76,1,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,6,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,11,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,16,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,21,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,26,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,31,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,40,18,,,,,,,,,,,,,,,,,,,,,0.25400013
76,50,18,,,,,,,,,,,,,,,,,,,,,0.25400013
77,2,13,21,12,16,20.5,23.5,19.5,21.5,23.5,1.0083333,0.985,0.99833333,1.0316668,0.1875,-0.5,0.1875,0.9375,1.7599945,-2.1200104,0,1.7599945,0.29000017
77,6,13,19,12.5,14.5,18,21.5,19,20.5,23,1.0016667,0.97833335,1.0016667,1.0383334,-0.125,-0.4375,0.25,0.9375,-0.3500061,-1.4100037,0.70999146,3.4799957,0.29000017
77,11,13,16,,13,17,20,18,20,21.5,1.0083333,0.985,1.0016667,1.015,-0.25,-0.625,0.0625,0.9375,0.3600006,-1.4100037,0.3600006,4.580002,0.29000017
77,16,13,11,,13.5,17,20,18,19.5,21.5,1.0316668,0.99833333,1.0083333,1.0316668,0.3125,-0.5625,0.25,1.375,0,-0.3500061,0.70999146,2.4700012,0.29000017
77,20,13,21,18.5,22,27,22,20.5,24,28,1.0083333,0.995,1.0083333,1.0483334,-0.6875,-1.1875,-0.125,1.125,0,-2.4700012,1.0599976,2.4599915,0.29000017
77,25,13,29,23.5,26,29,29,24.5,27,29,1.0016667,0.985,1.0016667,1.0183333,-0.125,-0.5,0,0.6875,1.7599945,-2.8200073,-0.3500061,1.7599945,0.29000017
77,30,13,23,24,27.5,30,29,26,28.5,30.5,0.99833333,0.9916667,1.0016667,1.005,-0.0625,-0.375,-0.0625,0.4375,-0.3500061,-2.1200104,0,2.4700012,0.29000017
77,34,13,32.5,26,28.5,36.5,34,27.5,31,36.5,1.0116667,0.99833333,1.0016667,1.0116667,0.5625,-0.375,0.0625,0.625,0.70999146,-0.3500061,0.34999084,2.119995,0.29000017
77,39,13,30.5,25,28,31,33.5,27.5,29.5,32.5,1.005,0.995,1.0016667,1.0083333,-0.125,-0.3125,0.125,0.75,0,-0.69000244,0.34999084,2.1100006,0.29000017
77,44,13,28.5,25,28,30.5,28.5,27,29,30.5,1.0016667,1.0016667,1.0016667,1.0116667,-0.3125,-0.3125,-0.0625,0.5,0.69999695,-1.7600098,0.69999695,1.7599945,0.29000017
77,48,13,21.5,21.5,24.5,28.5,23.5,23.5,26.5,29.5,1.005,0.995,1.0016667,1.0116667,-0.375,-0.375,0,0.375,1.0599976,-1.0599976,0.70999146,1.0599976,0.29000017
77,53,13,31,25,28,35.5,31,25,31,36,1.0083333,0.9716667,1.0083333,1.0383334,-0.375,-0.9375,0.1875,2.1875,0.34999084,-1.7600098,-1.0599976,1.7599945,0.29000017
78,3,14,23,21,24,29,26.5,22,26,29,0.9583333,0.94166666,1.0316668,1.0516667,-0.75,-1.8125,-0.4375,1.9375,-3.1100006,-6.470001,-1.0599976,8.039993,1.5240008
78,8,14,25,21.5,25,29,25,25,28,29.5,0.9316667,0.9216667,1.0083333,1.0516667,-2.125,-2.125,-0.125,1.875,-0.66000366,-8.360001,2.1100006,7.6900024,1.5240008
78,13,14,25.5,21,25.5,30.5,30,26,28,31.5,,,,1.0516667,,,,2.25,,,,,1.5240008
78,18,14,29,20.5,25,30.5,29,24.5,26.5,30.5,,,,1.0250001,,,,1.6875,,,,-5.430008,1.5240008
78,23,14,26.5,21,23.5,28.5,26.5,21,24.5,29,,,,1.0516667,,,,1.75,,,,1.0599976,1.5240008
78,29,14,21,16,20.5,24,21,17,21,24,0.975,0.96500003,1.0016667,1.0516667,2.3125,-0.875,-0.125,1.5625,-3.1699982,-3.5100098,1.4099884,7.3799896,1.5240008
78,34,14,15,14,17.5,21.5,20,16.5,19.5,21.5,1.0516667,0.975,0.99833333,1.0516667,-0.25,-1.4375,-0.3125,0.625,2.119995,-7.0599976,-0.7100067,4.2299957,1.5240008
78,39,14,,,,18,,,14.5,18,0.90166664,,,1.0516667,1.5625,,,4.3125,-11.76001,,,-13.230011,1.5240008
78,44,14,,,,17.5,19.5,,14,19,,,,,,,,,,,,,1.5240008
78,49,14,,,,15.5,14,,14,20,0.95166665,,,1.0516667,0.5625,,,0.5625,-4.4900055,,,5.9099884,1.5240008
78,54,14,,,,15,,,,16,,,0.9583333,1.0516667,,,-1.5,1.1875,,,,1.4099884,1.5240008
78,59,14,,,,14.5,,,14,20,0.99833333,0.99833333,1.0283334,1.0516667,0.125,-1.5,-0.1875,1.75,-3.8700104,-4.930008,-1.7600098,4.919998,1.5240008
79,3,20,,,,,,,,,,,,,,,,,,,,,0.50800025
79,13,20,,,,,,,,,,,,,,,,,,,,,0.50800025
79,23,20,,,,,,,,,,,,,,,,,,,,,0.50800025
79,33,20,,,,,,,,,,,,,,,,,,,,,0.50800025
79,42,20,,,,,,,,,,,,,,,,,,,,,0.50800025
79,52,20,,,,,,,,,,,,,,,,,,,,,0.50800025
80,0,13,,,,,,,,,,,,,,,,,,,,,0.25400013
80,10,13,,,,,,,,,,,,,,,,,,,,,0.25400013
80,20,13,,,,,,,,,,,,,,,,,,,,,0.25400013
80,30,13,,,,,,,,,,,,,,,,,,,,,0.25400013
80,39,13,,,,,,,,,,,,,,,,,,,,,0.25400013
80,49,13,,,,,,,,,,,,,,,,,,,,,0.25400013
80,59,13,,,,,,,,,,,,,,,,,,,,,0.25400013
81,0,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,5,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,9,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,13,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,17,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,21,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,26,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,30,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,34,12,,,,,,,,,,,,,,,,,,,,,3.810002
81,38,12,,,,,,,,18.5,,,,,,,,,,,,,3.810002
81,42,12,,,,15.5,17,,13,22,,,,,,,,,,,,,3.810002
81,47,12,12,,12,23,20,15.5,22,29.5,,,,,,,,,,,,,3.810002
81,51,12,22.5,19.5,26.5,34.5,30,29,33.5,47.5,,,,,,,,,,,,,3.810002
81,55,12,36.5,30.5,34,42.5,36.5,31.5,37,43.5,,,,,,,,,,,,,3.810002
81,59,12,27.5,26,32.5,40.5,28,29,33.5,41,,,,,,,,,,,,,3.810002
82,0,19,,,,,,,,,,,,,,,,,,,,,1.4250007
82,10,19,,,,,,,,,,,,,,,,,,,,,1.4250007
82,20,19,,,,,,,,,,,,,,,,,,,,,1.4250007
82,30,19,,,,,,,,,,,,,,,,,,,,,1.4250007
82,39,19,,,,,,,,,,,,,,,,,,,,,1.4250007
82,49,19,,,,,,,,,,,,,,,,,,,,,1.4250007
82,59,19,,,,,,,,,,,,,,,,,,,,,1.4250007
83,7,19,,,,,,,,,,,,,,,,,,,,,0.25400013
83,16,19,,,,,,,,,,,,,,,,,,,,,0.25400013
83,25,19,,,,20.5,,,,20.5,,,,,,,,,,,,,0.25400013
83,34,19,,,,,,,,,,,,,,,,,,,,,0.25400013
83,43,19,,,,,,,,,,,,,,,,,,,,,0.25400013
83,52,19,,,,,,,,,,,,,,,,,,,,,0.25400013
84,4,11,,,,,,,,,,,,,,,,,,,,,1.5240008
84,14,11,,,,,,,,,,,,,,,,,,,,,1.5240008
84,24,11,,,,,,,,,,,,,,,,,,,,,1.5240008
84,34,11,,,,,,,,,,,,,,,,,,,,,1.5240008
84,43,11,,,,,,,,,,,,,,,,,,,,,1.5240008
84,53,11,,,,,,,,,,,,,,,,,,,,,1.5240008
85,9,13,,,,,,,,,,,,,,,,,,,,,0.7620004
85,18,13,,,,,,,,,,,,,,,,,,,,,0.7620004
85,28,13,1,,1,6,2,,3,6,,,,,,,,,,,,,0.7620004
85,38,13,5.5,4.5,6.5,12,7,4.5,7,12,1.0516667,,1.0516667,1.0516667,1.125,,0.4375,2.25,,,,,0.7620004
85,47,13,12.5,9.5,12.5,19.5,14,10.5,14,20,1.0383334,0.9816667,1.0516667,1.0516667,0.3125,-1.3125,0.625,1.9375,,,,,0.7620004
85,57,13,15,10,15,16.5,16,10.5,15,18,1.0316668,0.97833335,1.0216666,1.0516667,0.3125,-0.5,0.4375,2.125,,,,,0.7620004
86,4,5,,,6,15.5,20,9,19.5,24,,,,,,,,,,,,,876.3005
86,8,5,7.5,,7.5,15.5,15.5,10,14.5,17,,,,,,,,,,,,,876.3005
86,12,5,35.5,6.5,35,50,40.5,18,38,51,,,,,,,,,,,,,876.3005
86,17,5,9,,13.5,28.5,9,,13.5,28.5,,,,,,,,,,,,,876.3005
86,21,5,8,,,7.5,10,,,7.5,,,,,,,,,,,,,876.3005
86,26,5,,,,,,,,,,,,,,,,,,,,,876.3005
86,31,5,,,,,,,,,,,,,,,,,,,,,876.3005
86,36,5,,,,,,,,,,,,,,,,,,,,,876.3005
86,42,5,,,,,,,,,,,,,,,,,,,,,876.3005
86,49,5,,,,,,,,,,,,,,,,,,,,,876.3005
86,54,5,,,,,,,,,,,,,,,,,,,,,876.3005
87,4,6,,,5.5,14.5,,,10.5,16.5,1.0116667,0.98833334,0.99833333,1.0216666,0.5625,-0.1875,0.5,1.5,0,-2.4700012,-0.7100067,2.4700012,0.25400013
87,8,6,11.5,2.5,9,16,18.5,11,15.5,18.5,0.99833333,0.93833333,0.995,1.0350001,0.25,-0.625,0.25,1.0625,-0.3500061,,-0.7100067,4.580002,0.25400013
87,12,6,15.5,9.5,14.5,18.5,18.5,13,17,20,0.935,0.9716667,0.9916667,0.99833333,-1.5625,-0.875,0.625,1.5,3.8799896,-1.0599976,0.70999146,3.1699982,0.25400013
87,17,6,15,10.5,14.5,17.5,16,13.5,17.5,20,1.0016667,0.9483333,0.9916667,1.0016667,0.4375,-0.25,0.875,2.25,-0.69999695,-2.8200073,-1.0599976,1.4099884,0.25400013
87,21,6,16,9.5,12,18,16,13,16.5,25.5,0.99833333,0.96833336,0.99833333,1.0016667,0.5,-0.6875,0.375,1.0625,-1.7600098,-3.1699982,-1.4100037,2.4700012,0.25400013
87,25,6,30.5,16.5,27,33.5,35.5,24,34,38,1.0516667,,0.995,1.0516667,0.625,,-0.75,2.0625,,,,-0.3500061,0.25400013
87,30,6,31,25.5,29.5,35.5,33,29,33.5,38.5,0.96166664,,1.0216666,1.0516667,0.3125,,0.1875,3.5625,-5.980011,,,4.5599976,0.25400013
87,34,6,29.5,25.5,27.5,31.5,32,28.5,31,33.5,0.995,0.975,1.0083333,1.0516667,0.5625,-1.9375,0.6875,1.5,,,-3.1699982,1.4099884,0.25400013
87,38,6,24.5,21,24.5,30.5,24.5,23,25.5,32,1.0516667,0.9116667,1.0250001,1.0516667,0.5625,-0.8125,0.375,4.9375,,,,2.819992,0.25400013
87,42,6,23,14.5,20,26.5,30,20,25,31.5,1.0516667,0.87833333,1.005,1.0516667,-0.0625,-1.6875,-0.0625,2.6875,,,-2.8200073,2.119995,0.25400013
87,47,6,,,,25.5,,,,26.5,1.005,,0.99833333,1.0516667,0.9375,,0.1875,1.6875,-1.4100037,,-1.4100037,2.7299957,0.25400013
87,51,6,,,,,,,,,0.885,,1.0016667,1.0516667,0.875,,0.5,2.4375,,,-0.7100067,1.4099884,0.25400013
87,55,6,,,,,,,,4.5,1.0516667,0.735,0.9916667,1.0516667,1.5625,-1.125,0.5,2.5,,,-2.4700012,4.8399963,0.25400013
88,3,6,,,7,18,38.5,37.5,40,45,,,,0.20833333,,,,3.5,,,,,0.7620004
88,7,6,56.5,56.5,58.5,63,59,56.5,59,63,,,,,,,,,,,,,0.7620004
88,12,6,42.5,40,42.5,46.5,46.5,45.5,47,49,,,,,,,,,,,,,0.7620004
88,18,6,32.5,25,32.5,43.5,35.5,30.5,35,43.5,,,,,,,,,,,,,0.7620004
88,23,6,31.5,29,32,36,32.5,31.5,34.5,37.5,,,,,,,,,,,,,0.7620004
88,28,6,22.5,14,20,39,23,23,26.5,39,,,,,,,,,,,,,0.7620004
88,33,6,35.5,24,35.5,39.5,35.5,25,36,41.5,,,,,,,,,,,,,0.7620004
88,39,6,20,12,20,27.5,22,22,28,33,,,,,,,,,,,,,0.7620004
88,44,6,31,13.5,31.5,36,33,13.5,32,36,,,,,,,,,,,,,0.7620004
88,49,6,,,,10.5,,,,10.5,,,,,,,,,,,,,0.7620004
88,54,6,,,,,,,,,,,,,,,,,,,,,0.7620004
88,59,6,,,,,,,,7,,,,,,,,,,,,,0.7620004
89,0,10,,,,,,,,,,,,,,,,,,,,,0.35000017
89,10,10,,,,,,,,,,,,,,,,,,,,,0.35000017
89,20,10,,,,,,,,,,,,,,,,,,,,,0.35000017
89,29,10,,,,,,,,,,,,,,,,,,,,,0.35000017
89,39,10,,,,,,,,,,,,,,,,,,,,,0.35000017
89,49,10,,,,,,,,,,,,,,,,,,,,,0.35000017
89,59,10,,,,,,,,,,,,,,,,,,,,,0.35000017
90,3,2,-2.5,-4,-1,5,-1,-1,3.5,9,0.7783333,0.58166665,0.88166666,1.0516667,7.9375,-0.125,7.9375,7.9375,,,,,8.890005
90,8,2,11,0,9,22,28,26.5,29.5,34,0.82166666,0.735,0.9716667,0.99833333,1.875,0.5625,1.625,6.8125,,,0,4.149994,8.890005
90,13,2,34,18.5,29.5,34,34,28.5,34,40,0.995,0.895,0.985,0.995,1.25,0.25,1.1875,2.0625,-2.5299988,-2.7600098,0,4.2299957,8.890005
90,18,2,18.5,13.5,18.5,36,34,29,35,41.5,0.7783333,0.77166665,0.98833334,0.99833333,4.875,0.3125,0.8125,4.1875,3.519989,-1.4100037,0.34999084,4.5599976,8.890005
90,23,2,44,38.5,44,50.5,48.5,43.5,48,51.5,0.955,0.75166667,0.985,0.99833333,1.1875,-4.4375,0.9375,1.9375,1.4700012,-2.0400085,-0.3500061,3.519989,8.890005
90,29,2,51,48,51,54,53.5,52,54.5,57.5,0.975,0.84833336,0.985,1.0016667,1.4375,0.5,1.4375,2.625,,,,0,8.890005
90,34,2,13.5,13,16.5,19,19,15.5,17.5,20.5,0.945,0.7916667,0.9583333,1.005,-0.375,0.25,2.9375,7.4375,,,,0,8.890005
90,39,2,-1.5,-1.5,4,9.5,5,2.5,5,9.5,1.0016667,0.5316667,0.865,1.015,3.6875,-1.5,1.1875,4.4375,,,,,8.890005
90,44,2,-1,-1.5,2,7,15,4.5,14.5,33,1.0516667,0.705,0.865,1.0516667,5.8125,-3.3125,1.5625,6.0625,,,,,8.890005
90,49,2,14,6.5,12,21.5,19.5,9,15.5,21.5,0.68833333,,0.765,0.97833335,0.375,,3.1875,7.9375,,,,,8.890005
90,54,2,-1.5,-3.5,0.5,7,8.5,-3,4,11.5,0.97833335,0.715,0.985,1.0016667,-0.0625,0.0625,1.625,7.6875,,,,0.34999084,8.890005
90,59,2,2.5,-5.5,-3.5,6.5,3,-1,4.5,10,0.9816667,0.815,0.9583333,0.9916667,0.8125,-2.3125,1.0625,2.1875,2.1399994,1.0599976,1.4400024,2.819992,8.890005
91,3,14,,,,,,,,,,,,,,,,,,,,,0.25400013
91,8,14,,,,,,,,,,,,,,,,,,,,,0.25400013
91,13,14,,,,,,,,,,,,,,,,,,,,,0.25400013
91,18,14,,,,,,,,,,,,,,,,,,,,,0.25400013
91,23,14,,,,,,,,18.5,,,,,,,,,,,,,0.25400013
91,29,14,,,,34.5,,,16,34.5,,,,,,,,,,,,,0.25400013
91,34,14,,,,29,,,,29,,,,,,,,,,,,,0.25400013
91,39,14,,,,20,,,,21,,,,,,,,,,,,,0.25400013
91,44,14,,,,18,,,,22,,,,,,,,,,,,,0.25400013
91,49,14,,,,14,,,,17.5,,,,,,,,,,,,,0.25400013
91,54,14,,,,,,,,,,,,,,,,,,,,,0.25400013
91,59,14,,,,28,,,,28,,,,,,,,,,,,,0.25400013
92,1,4,19.5,12.5,17,20,19.5,15,19,21.5,0.99833333,0.99833333,0.99833333,1.0016667,0.5,0.0625,0.375,0.9375,0,-0.69999695,0,0.70999146,0.50800025
92,6,4,14,8.5,14,18.5,18.5,15,19,24,0.99833333,0.99833333,0.99833333,1.0016667,0.0625,0,0.3125,0.625,0,-0.7100067,0.34999084,1.4099884,0.50800025
92,10,4,10.5,13,16,19.5,14,16,19,22,0.99833333,0.99833333,0.99833333,1.005,0,0.0625,0.25,0.5625,0.34999084,-0.7100067,0.34999084,2.1100006,0.50800025
92,14,4,15.5,9.5,13.5,18,18.5,12.5,16,18.5,1.005,1.0016667,1.0016667,1.0116667,0.0625,-0.0625,0.125,0.375,-0.7100067,-0.7100067,0.34999084,1.7599945,0.50800025
92,19,4,7.5,6,8.5,11.5,12,6.5,10.5,12,1.0083333,1.005,1.0083333,1.0416667,0.0625,-0.1875,0.3125,1.0625,0,-3.1699982,-0.3500061,0.69999695,0.50800025
92,24,4,8,4,8,10.5,9,5.5,9,14.5,,,1.0516667,1.0516667,,,-0.5,2.1875,,,,,0.50800025
92,28,4,6.5,,7.5,11.5,6.5,,8,12.5,,,1.0116667,1.0516667,,,-1.4375,1.9375,,,,1.1599884,0.50800025
92,33,4,,,5,14.5,5,2.5,9.5,15.5,1.0516667,,1.0183333,1.0516667,3.1875,,-0.3125,1.5625,,,,1.7599945,0.50800025
92,37,4,12,6.5,13.5,19.5,12,6.5,14.5,21,1.0516667,1.0083333,1.0483334,1.0516667,-0.125,-0.75,0.4375,1.375,,,,-0.3500061,0.50800025
92,42,4,14.5,9.5,13.5,20.5,14.5,11,14.5,23,1.0516667,,1.0316668,1.0516667,0,,0.25,1.25,,,,2.819992,0.50800025
92,47,4,13,9,13.5,21,15,11.5,14.5,21,1.0516667,,1.0516667,1.0516667,-1.375,,-0.5,2.625,,,,,0.50800025
92,52,4,10.5,8,10,14.5,10.5,9,11.5,15,1.0016667,0.99833333,1.0016667,1.0516667,0.4375,-0.3125,0.3125,0.6875,-1.0599976,,-0.7100067,3.5299988,0.50800025
92,56,4,7.5,4,8,12,12.5,5.5,8.5,13.5,0.99833333,0.99833333,1.0016667,1.0216666,0.5625,-0.25,0.0625,0.5625,0.34999084,-2.1200104,0,0.34999084,0.50800025
93,0,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,6,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,12,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,18,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,23,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,29,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,35,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,41,15,,,,,,,,,,,,,,,,,,,,,8.636004
93,47,15,,,,31,,,,31,,,,,,,,,,,,,8.636004
93,53,15,22,,22.5,29,22,,22.5,29,,,,,,,,,,,,,8.636004
93,58,15,23.5,,17,24,23.5,,17,24,,,,,,,,,,,,,8.636004
94,1,11,,,12,25,,,12,25.5,1.0516667,0.84166664,0.98833334,1.0516667,3.5625,-1.625,0.3125,3.6875,8.449997,-8.779999,-0.3500061,15.110001,3.3020017
94,5,11,20,,20,24.5,21.5,,21,26,,,,1.0516667,,,,2.125,,,,25.049988,3.3020017
94,8,11,26.5,14,23,28.5,26.5,16.5,24,28.5,1.0250001,0.985,1.005,1.0283334,-0.75,-0.875,1.125,2.4375,3.869995,-3.5200043,0.70999146,7.7299957,3.3020017
94,11,11,24,19.5,23.5,26,24,21,25,27,,,,1.0516667,,,,4.6875,,,,2.8099976,3.3020017
94,14,11,17.5,17.5,21.5,25.5,26,20.5,23,26,,,,,,,,,,,,,3.3020017
94,17,11,24,16.5,20,25,24,18,22,25.5,,,,,,,,,,,,,3.3020017
94,20,11,21.5,15,19.5,23.5,21.5,18,21.5,26.5,,,,0.985,,,,-1.1875,,,,,3.3020017
94,26,11,22,16.5,23.5,29.5,22,19,24,29.5,,,,,,,,,,,,,3.3020017
94,29,11,22.5,17,22,29,24,19,23,31.5,,,,,,,,,,,,,3.3020017
94,32,11,22,16,22,30,22.5,16.5,23,32,,,,,,,,,,,,,3.3020017
94,35,11,23,18.5,27,37.5,24.5,19,27.5,37.5,,,,,,,,,,,,,3.3020017
94,38,11,28.5,18,27.5,31.5,33,20.5,27.5,33,1.0516667,,,1.0516667,5.5625,,,1.75,,,,,3.3020017
94,42,11,31.5,19,24,33.5,31.5,20.5,26.5,33.5,,,,,,,,,,,,,3.3020017
94,45,11,18,16.5,22,30,20,20,25,30.5,,,,,,,,,,,,,3.3020017
94,48,11,28.5,17,24.5,34,28.5,19.5,24.5,34,,,,,,,,,,,,,3.3020017
94,51,11,18.5,17.5,22,33.5,18.5,18.5,24.5,33.5,,,,,,,,,,,,,3.3020017
94,54,11,21.5,18.5,23.5,30.5,22,20.5,24,30.5,,,,,,,,,,,,,3.3020017
94,57,11,30,18,23.5,28.5,30,20,25.5,30.5,,,,,,,,,,,,,3.3020017
95,1,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,10,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,20,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,29,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,39,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,49,16,,,,12.5,,,,12.5,,,,,,,,,,,,,517.99927
95,58,16,,,,12,,,,12,,,,,,,,,,,,,517.99927
96,3,17,24.5,21,24,28,24.5,22.5,25,28,,,,,,,,,,,,,4.064002
96,8,17,28,23,26,29.5,28,24.5,28,36,,,,,,,,,,,,,4.064002
96,12,17,28,24.5,28,35.5,29.5,25,28,36.5,,,,,,,,,,,,,4.064002
96,17,17,28,24.5,28,34.5,34.5,27,31.5,35.5,,,,,,,,,,,,,4.064002
96,21,17,27.5,23.5,27,30.5,27.5,25.5,28,31,,,,,,,,,,,,,4.064002
96,26,17,25.5,21,23.5,27.5,25.5,22.5,26.5,29,,,,,,,,,,,,,4.064002
96,31,17,25.5,22,24.5,28,25.5,23.5,25.5,28.5,,,,,,,,,,,,,4.064002
96,36,17,23.5,23,24,27.5,23.5,23,25,28,,,,,,,,,,,,,4.064002
96,41,17,25.5,19.5,23,27,25.5,22.5,24,27,,,,,,,,,,,,,4.064002
96,46,17,29,20.5,25,29,29,23,26,29,,,,,,,,,,,,,4.064002
96,51,17,27,22.5,25,28,27,25,26.5,29.5,,,,,,,,,,,,,4.064002
96,57,17,22.5,23,26,29.5,28,25.5,28,30.5,,,,,,,,,,,,,4.064002
97,0,16,27,23.5,28,34.5,27,24,28,34.5,,,,,,,,,,,,,0.25400013
97,5,16,29.5,22,25.5,29.5,29.5,23.5,26,30.5,,,,,,,,,,,,,0.25400013
97,9,16,21,20.5,23,26.5,22,22,24,26.5,,,,,,,,,,,,,0.25400013
97,13,16,22.5,19,22.5,27.5,22.5,21.5,24.5,27.5,,,,,,,,,,,,,0.25400013
